,occ_code,occ_title,occ_group,tot_emp,emp_prse,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90
1225,51-7090,Miscellaneous Woodworkers,broad,5970,5.1,16.6,34530.0,1.8,10.09,11.5,14.98,21.21,26.06,20990,23930,31170,44110,54200
1226,51-7099,"Woodworkers, All Other",detailed,5970,5.1,16.6,34530.0,1.8,10.09,11.5,14.98,21.21,26.06,20990,23930,31170,44110,54200
1227,51-8000,Plant and System Operators,minor,301200,0.9,29.72,61820.0,0.4,15.9,20.95,28.42,37.67,46.46,33070,43570,59110,78360,96630
1228,51-8010,"Power Plant Operators, Distributors, and Dispatchers",broad,51820,2.1,39.31,81760.0,0.5,23.84,31.91,39.92,47.31,54.45,49580,66370,83020,98400,113250
1229,51-8011,Nuclear Power Reactor Operators,detailed,6280,6.4,45.82,95310.0,1.1,32.79,38.6,45.36,53.4,61.24,68200,80290,94350,111070,127370
1230,51-8012,Power Distributors and Dispatchers,detailed,11620,3.7,41.03,85340.0,0.7,26.28,33.39,41.54,48.46,56.66,54670,69440,86410,100810,117860
1231,51-8013,Power Plant Operators,detailed,33920,2.6,37.51,78030.0,0.6,21.92,29.97,38.27,45.83,51.27,45590,62330,79610,95330,106650
1232,51-8020,Stationary Engineers and Boiler Operators,broad,31710,2.0,30.62,63690.0,1.0,17.57,22.97,29.06,36.8,46.47,36550,47780,60440,76550,96660
1233,51-8021,Stationary Engineers and Boiler Operators,detailed,31710,2.0,30.62,63690.0,1.0,17.57,22.97,29.06,36.8,46.47,36550,47780,60440,76550,96660
1234,51-8030,Water and Wastewater Treatment Plant and System Operators,broad,123650,1.0,23.79,49490.0,0.4,13.6,17.3,22.49,28.88,36.64,28300,35980,46780,60080,76200
1235,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,123650,1.0,23.79,49490.0,0.4,13.6,17.3,22.49,28.88,36.64,28300,35980,46780,60080,76200
1236,51-8090,Miscellaneous Plant and System Operators,broad,94010,2.1,31.94,66430.0,0.6,19.1,24.69,31.85,38.93,46.08,39730,51360,66250,80980,95850
1237,51-8091,Chemical Plant and System Operators,detailed,28190,4.5,29.6,61570.0,1.2,16.75,22.33,29.84,36.84,42.61,34830,46450,62060,76630,88630
1238,51-8092,Gas Plant Operators,detailed,14620,3.8,34.36,71470.0,0.9,22.04,27.92,34.17,40,48.27,45830,58070,71070,83210,100410
1239,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,38930,3.7,33.96,70630.0,1.1,21.15,26.4,34.07,41.37,47.35,44000,54910,70860,86060,98480
1240,51-8099,"Plant and System Operators, All Other",detailed,12270,3.6,28.03,58300.0,0.9,16.63,21.37,27.45,33.55,39.3,34580,44450,57100,69790,81750
1241,51-9000,Other Production Occupations,minor,2537090,0.6,17.92,37270.0,0.2,10.6,12.7,16.35,21.66,28.05,22060,26420,34020,45060,58340
1242,51-9010,"Chemical Processing Machine Setters, Operators, and Tenders",broad,132660,1.8,23.3,48470.0,0.7,13.27,16.67,21.97,29.12,36.03,27590,34680,45690,60580,74950
1243,51-9011,Chemical Equipment Operators and Tenders,detailed,82880,2.4,24.55,51070.0,0.8,13.96,17.67,23.45,30.47,37.34,29050,36750,48770,63380,77660
1244,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,49770,2.6,21.22,44140.0,0.9,12.54,15.42,19.62,25.86,32.51,26070,32060,40810,53790,67630
1245,51-9020,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",broad,190770,1.6,18.25,37960.0,0.4,11.32,13.66,17.25,21.93,27.11,23550,28400,35870,45620,56390
1246,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,31890,2.9,18.3,38060.0,0.7,11.69,13.95,17.5,21.97,25.8,24310,29020,36400,45700,53650
1247,51-9022,"Grinding and Polishing Workers, Hand",detailed,30280,3.5,15.34,31900.0,0.8,10.34,11.75,14.21,17.87,22.58,21500,24450,29550,37170,46980
1248,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,128600,2.1,18.92,39360.0,0.5,11.83,14.3,17.89,22.69,28.15,24600,29740,37210,47190,58550
1249,51-9030,Cutting Workers,broad,71420,2.0,16.87,35090.0,0.5,11.02,13.12,16.26,19.98,24.04,22920,27300,33820,41550,50010
1250,51-9031,"Cutters and Trimmers, Hand",detailed,10580,4.3,15.19,31600.0,1.3,9.97,11.61,14.13,17.72,22.5,20740,24140,29390,36860,46790
1251,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,60840,2.2,17.16,35700.0,0.5,11.33,13.46,16.64,20.41,24.16,23570,27990,34620,42450,50250
1252,51-9040,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",broad,72870,2.2,17.69,36800.0,0.6,11.57,13.61,16.89,21.38,25.4,24070,28310,35120,44460,52840
1253,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,72870,2.2,17.69,36800.0,0.6,11.57,13.61,16.89,21.38,25.4,24070,28310,35120,44460,52840
1254,51-9050,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",broad,17730,3.4,19.52,40610.0,0.8,12.47,15.13,18.83,23.49,28.31,25950,31470,39160,48870,58890
1255,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,17730,3.4,19.52,40610.0,0.8,12.47,15.13,18.83,23.49,28.31,25950,31470,39160,48870,58890
1256,51-9060,"Inspectors, Testers, Sorters, Samplers, and Weighers",broad,557510,0.7,20.2,42010.0,0.4,11.32,14.13,18.39,24.51,31.49,23550,29390,38250,50980,65510
1257,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,557510,0.7,20.2,42010.0,0.4,11.32,14.13,18.39,24.51,31.49,23550,29390,38250,50980,65510
1258,51-9070,Jewelers and Precious Stone and Metal Workers,broad,25910,4.0,20.95,43570.0,1.9,11.31,14.36,18.96,25.1,32.33,23530,29860,39440,52210,67250
1259,51-9071,Jewelers and Precious Stone and Metal Workers,detailed,25910,4.0,20.95,43570.0,1.9,11.31,14.36,18.96,25.1,32.33,23530,29860,39440,52210,67250
1260,51-9080,"Medical, Dental, and Ophthalmic Laboratory Technicians",broad,77110,2.2,19.15,39840.0,0.6,11.3,13.72,17.64,23.13,29.25,23510,28550,36690,48100,60850
1261,51-9081,Dental Laboratory Technicians,detailed,34480,3.4,20.76,43180.0,0.8,12.17,14.94,19.44,25.05,30.86,25320,31080,40440,52100,64180
1262,51-9082,Medical Appliance Technicians,detailed,14670,5.3,20.28,42180.0,1.3,11.58,14.56,18.84,24.22,30.35,24090,30280,39190,50370,63130
1263,51-9083,Ophthalmic Laboratory Technicians,detailed,27960,3.7,16.58,34490.0,1.1,10.75,12.56,15.3,19.07,24.13,22360,26120,31830,39660,50200
1264,51-9110,Packaging and Filling Machine Operators and Tenders,broad,395330,1.5,15.74,32740.0,0.4,10.22,11.81,14.5,18.62,23.5,21260,24570,30160,38730,48890
1265,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,395330,1.5,15.74,32740.0,0.4,10.22,11.81,14.5,18.62,23.5,21260,24570,30160,38730,48890
1266,51-9120,Painting Workers,broad,156470,1.5,19.16,39850.0,0.4,11.79,14.07,17.7,22.7,28.76,24520,29270,36810,47220,59810
1267,51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,88560,1.5,17.55,36510.0,0.5,11.47,13.54,16.73,20.77,25.12,23860,28160,34800,43210,52240
1268,51-9122,"Painters, Transportation Equipment",detailed,55710,3.3,22.34,46460.0,1.0,13.14,16.09,20.33,26.26,34.06,27320,33460,42280,54610,70840
1269,51-9123,"Painting, Coating, and Decorating Workers",detailed,12200,4.1,16.33,33960.0,1.1,10.4,12.1,14.93,19.17,24.25,21620,25180,31050,39870,50440
1270,51-9140,Semiconductor Processors,broad,25730,8.4,19.14,39810.0,1.4,12.56,14.61,17.92,22.58,28.17,26130,30390,37270,46960,58590
1271,51-9141,Semiconductor Processors,detailed,25730,8.4,19.14,39810.0,1.4,12.56,14.61,17.92,22.58,28.17,26130,30390,37270,46960,58590
1272,51-9150,Photographic Process Workers and Processing Machine Operators,broad,16680,4.7,16.78,34910.0,2.1,10.12,11.49,14.03,19.03,25.58,21050,23900,29180,39580,53200
1273,51-9151,Photographic Process Workers and Processing Machine Operators,detailed,16680,4.7,16.78,34910.0,2.1,10.12,11.49,14.03,19.03,25.58,21050,23900,29180,39580,53200
1274,51-9190,Miscellaneous Production Workers,broad,796900,1.2,16.02,33320.0,0.4,9.91,11.63,14.53,18.92,24.62,20620,24190,30220,39350,51200
1275,51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,16310,4.5,17.23,35850.0,1.6,11,13.11,16.26,20.82,24.74,22870,27260,33820,43300,51460
1276,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,17630,4.1,15.91,33090.0,1.2,10.57,12.14,14.8,18.41,23.18,21990,25250,30790,38300,48210
1277,51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,8820,5.1,16.6,34520.0,1.1,10.64,12.69,15.58,20.05,23.92,22140,26390,32410,41700,49740
1278,51-9194,Etchers and Engravers,detailed,8600,6.3,16.61,34550.0,1.9,9.87,11.83,15.06,19.13,24.87,20520,24620,31330,39790,51720
1279,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,42500,3.3,16.92,35190.0,0.7,11.02,12.98,16.03,19.76,24.53,22910,27000,33340,41090,51010
1280,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,97960,2.1,19.38,40320.0,1.0,11.45,14.19,18.62,23.66,29.23,23820,29510,38730,49200,60790
1281,51-9197,Tire Builders,detailed,23920,8.1,21.89,45530.0,1.7,13.28,16.61,22.42,27.54,30.06,27610,34550,46630,57270,62520
1282,51-9198,Helpers--Production Workers,detailed,350410,2.1,14.12,29380.0,0.4,9.58,11.06,13.33,16.6,19.74,19930,23000,27730,34540,41060
1283,51-9199,"Production Workers, All Other",detailed,230760,2.3,16.58,34490.0,0.8,9.69,11.47,14.5,19.63,26.88,20140,23860,30170,40840,55910
1284,53-0000,Transportation and Material Moving Occupations,major,10244260,0.3,18.41,38290.0,0.4,9.94,11.87,15.74,21.96,29.75,20670,24700,32730,45670,61870
1285,53-1000,Supervisors of Transportation and Material Moving Workers,minor,419980,0.6,27.92,58070.0,0.2,16,19.79,26.67,34.24,42.16,33280,41160,55470,71220,87700
1286,53-1010,Aircraft Cargo Handling Supervisors,broad,8920,6.5,26.49,55110.0,2.8,16,18.39,23.37,32.83,41.09,33280,38260,48610,68290,85460
1287,53-1011,Aircraft Cargo Handling Supervisors,detailed,8920,6.5,26.49,55110.0,2.8,16,18.39,23.37,32.83,41.09,33280,38260,48610,68290,85460
1288,53-1040,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",broad,411060,0.6,27.95,58140.0,0.2,16,19.83,26.73,34.27,42.19,33280,41260,55600,71280,87750
1289,53-1048,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,411060,0.6,27.95,58140.0,0.2,16,19.83,26.73,34.27,42.19,33280,41260,55600,71280,87750
1294,53-2020,Air Traffic Controllers and Airfield Operations Specialists,broad,32360,1.6,48.61,101100.0,1.4,18.51,29.92,46.11,68.98,81.74,38490,62230,95900,143470,170020
1295,53-2021,Air Traffic Controllers,detailed,22390,0.8,58.09,120830.0,0.8,32.74,41.78,59.87,73.48,85.89,68090,86900,124540,152830,178650
1296,53-2022,Airfield Operations Specialists,detailed,9960,4.9,27.29,56760.0,2.3,13.35,17.94,25.1,33.52,44.1,27760,37310,52200,69720,91730
1299,53-3000,Motor Vehicle Operators,minor,4088870,0.4,18.94,39400.0,0.2,9.93,13,17.85,23.55,29.84,20640,27030,37130,48980,62070
1300,53-3010,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",broad,15380,5.7,13.95,29010.0,1.9,9.3,10.51,12.38,15.38,20.48,19350,21870,25750,32000,42590
1301,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,15380,5.7,13.95,29010.0,1.9,9.3,10.51,12.38,15.38,20.48,19350,21870,25750,32000,42590
1302,53-3020,Bus Drivers,broad,678260,1.0,17.44,36280.0,1.1,9.49,12.65,16.56,21.33,26.92,19730,26320,34450,44360,55990
1303,53-3021,"Bus Drivers, Transit and Intercity",detailed,174110,2.4,21.47,44650.0,1.9,12.29,15.32,20.23,27.25,33.21,25550,31870,42080,56680,69070
1304,53-3022,"Bus Drivers, School or Special Client",detailed,504150,1.1,16.05,33390.0,0.5,9.13,11.86,15.58,19.49,23.76,19000,24670,32420,40540,49430
1305,53-3030,Driver/Sales Workers and Truck Drivers,broad,3130500,0.4,19.68,40920.0,0.2,10.21,13.69,18.66,24.35,30.55,21230,28480,38800,50640,63550
1306,53-3031,Driver/Sales Workers,detailed,414860,1.8,14.24,29610.0,0.6,8.56,9.4,11.88,17.68,23.5,17810,19540,24700,36770,48880
1307,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,1800330,0.6,21.91,45570.0,0.2,13.54,16.85,21,26.16,31.38,28160,35040,43680,54400,65260
1308,53-3033,Light Truck or Delivery Services Drivers,detailed,915310,0.8,17.75,36920.0,0.3,9.74,11.79,15.78,21.93,30.14,20260,24520,32810,45610,62690
1309,53-3040,Taxi Drivers and Chauffeurs,broad,207920,1.7,13.68,28450.0,0.8,9.25,10.65,12.49,15.47,19.4,19240,22150,25980,32180,40360
1310,53-3041,Taxi Drivers and Chauffeurs,detailed,207920,1.7,13.68,28450.0,0.8,9.25,10.65,12.49,15.47,19.4,19240,22150,25980,32180,40360
1311,53-3090,Miscellaneous Motor Vehicle Operators,broad,56810,3.6,17.14,35640.0,1.7,9.33,11.02,14.6,22.43,27.94,19410,22910,30360,46650,58110
1312,53-3099,"Motor Vehicle Operators, All Other",detailed,56810,3.6,17.14,35640.0,1.7,9.33,11.02,14.6,22.43,27.94,19410,22910,30360,46650,58110
1313,53-4000,Rail Transportation Workers,minor,109460,4.5,30.95,64380.0,1.0,20.41,25.01,29.69,36.99,45.27,42460,52020,61750,76950,94170
1314,53-4010,Locomotive Engineers and Operators,broad,41090,6.1,31.37,65240.0,1.2,21.06,25.64,29.41,36.99,46.59,43800,53340,61170,76940,96910
1315,53-4011,Locomotive Engineers,detailed,34850,6.5,32.17,66920.0,1.3,22.21,26.27,29.86,38.2,47.06,46200,54630,62100,79460,97890
1316,53-4012,Locomotive Firers,detailed,560,15.1,33.19,69030.0,3.2,25.57,27.68,30.69,39.77,47.9,53180,57570,63820,82720,99630
1317,53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,5690,13.4,26.27,54640.0,2.1,16,20.23,25.3,30.39,39.13,33280,42080,52630,63220,81380
1318,53-4020,"Railroad Brake, Signal, and Switch Operators",broad,14270,8.0,28.31,58890.0,2.1,16.64,21.72,27.53,34.91,41.15,34610,45170,57260,72620,85590
1319,53-4021,"Railroad Brake, Signal, and Switch Operators",detailed,14270,8.0,28.31,58890.0,2.1,16.64,21.72,27.53,34.91,41.15,34610,45170,57260,72620,85590
1320,53-4030,Railroad Conductors and Yardmasters,broad,42360,5.1,31.77,66080.0,1.5,21.49,25.72,30.26,37.81,45.83,44690,53490,62930,78640,95330
1321,53-4031,Railroad Conductors and Yardmasters,detailed,42360,5.1,31.77,66080.0,1.5,21.49,25.72,30.26,37.81,45.83,44690,53490,62930,78640,95330
1322,53-4040,Subway and Streetcar Operators,broad,8850,4.5,30.28,62970.0,5.1,17.94,24.29,32.78,36.86,39.47,37310,50510,68170,76670,82100
1323,53-4041,Subway and Streetcar Operators,detailed,8850,4.5,30.28,62970.0,5.1,17.94,24.29,32.78,36.86,39.47,37310,50510,68170,76670,82100
1324,53-4090,Miscellaneous Rail Transportation Workers,broad,2890,13.9,28.12,58490.0,5.1,15.4,19.87,26.64,35.47,46.3,32020,41330,55410,73770,96310
1325,53-4099,"Rail Transportation Workers, All Other",detailed,2890,13.9,28.12,58490.0,5.1,15.4,19.87,26.64,35.47,46.3,32020,41330,55410,73770,96310
1326,53-5000,Water Transportation Workers,minor,79860,7.0,31.75,66040.0,1.9,13.1,18.12,26.16,38.26,56.86,27260,37690,54400,79580,118260
1327,53-5010,Sailors and Marine Oilers,broad,32220,6.8,22.2,46180.0,3.3,11.48,14.32,19.66,26.38,34.86,23880,29790,40900,54860,72510
1328,53-5011,Sailors and Marine Oilers,detailed,32220,6.8,22.2,46180.0,3.3,11.48,14.32,19.66,26.38,34.86,23880,29790,40900,54860,72510
1329,53-5020,Ship and Boat Captains and Operators,broad,38910,6.5,38.61,80310.0,2.3,16.47,22.6,32.4,47.09,67.8,34250,47010,67380,97960,141020
1330,53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,36390,7.0,39.61,82380.0,2.4,17.03,23.17,33.26,48.43,69.56,35410,48190,69180,100730,144690
1331,53-5022,Motorboat Operators,detailed,2510,9.1,24.21,50350.0,4.7,11.46,15.47,24.18,32.74,37.56,23830,32180,50290,68100,78120
1332,53-5030,Ship Engineers,broad,8740,12.4,36.4,75710.0,1.9,19.39,24.78,34.2,44.65,59.46,40330,51540,71130,92870,123670
1333,53-5031,Ship Engineers,detailed,8740,12.4,36.4,75710.0,1.9,19.39,24.78,34.2,44.65,59.46,40330,51540,71130,92870,123670
1334,53-6000,Other Transportation Workers,minor,363130,1.3,15.61,32460.0,1.1,9.21,10.5,12.23,16.43,27.8,19160,21840,25440,34170,57830
1335,53-6010,Bridge and Lock Tenders,broad,3170,3.4,22.91,47660.0,0.9,11.78,17.41,24.19,27.85,30.59,24490,36210,50320,57920,63620
1336,53-6011,Bridge and Lock Tenders,detailed,3170,3.4,22.91,47660.0,0.9,11.78,17.41,24.19,27.85,30.59,24490,36210,50320,57920,63620
1337,53-6020,Parking Lot Attendants,broad,145900,2.3,12.08,25130.0,0.5,8.89,9.95,11.47,13.45,16.1,18490,20690,23870,27970,33490
1338,53-6021,Parking Lot Attendants,detailed,145900,2.3,12.08,25130.0,0.5,8.89,9.95,11.47,13.45,16.1,18490,20690,23870,27970,33490
1339,53-6030,Automotive and Watercraft Service Attendants,broad,113760,2.1,12.47,25940.0,0.5,9.21,10.22,11.64,13.95,17.31,19160,21260,24200,29010,36000
1340,53-6031,Automotive and Watercraft Service Attendants,detailed,113760,2.1,12.47,25940.0,0.5,9.21,10.22,11.64,13.95,17.31,19160,21260,24200,29010,36000
1341,53-6040,Traffic Technicians,broad,7290,3.3,24.38,50700.0,1.6,14.3,17.24,22.39,29.94,38.02,29750,35860,46570,62270,79070
1342,53-6041,Traffic Technicians,detailed,7290,3.3,24.38,50700.0,1.6,14.3,17.24,22.39,29.94,38.02,29750,35860,46570,62270,79070
1343,53-6050,Transportation Inspectors,broad,29990,3.2,36.22,75330.0,1.6,13.88,24.33,35.47,47.58,59.61,28870,50610,73780,98970,123980
1344,53-6051,Transportation Inspectors,detailed,29990,3.2,36.22,75330.0,1.6,13.88,24.33,35.47,47.58,59.61,28870,50610,73780,98970,123980
1345,53-6060,"Transportation Attendants, Except Flight Attendants",broad,25460,8.2,14.73,30640.0,2.2,9.47,10.73,12.87,17.73,22.15,19690,22310,26760,36880,46060
1346,53-6061,"Transportation Attendants, Except Flight Attendants",detailed,25460,8.2,14.73,30640.0,2.2,9.47,10.73,12.87,17.73,22.15,19690,22310,26760,36880,46060
1347,53-6090,Miscellaneous Transportation Workers,broad,37560,3.2,20.61,42870.0,2.9,10.65,12.98,18.03,28.93,34.09,22150,27000,37490,60170,70910
1348,53-6099,"Transportation Workers, All Other",detailed,37560,3.2,20.61,42870.0,2.9,10.65,12.98,18.03,28.93,34.09,22150,27000,37490,60170,70910
1349,53-7000,Material Moving Workers,minor,4911060,0.5,15.17,31560.0,0.2,9.8,11.3,13.74,17.73,22.97,20390,23490,28570,36890,47780
1350,53-7010,Conveyor Operators and Tenders,broad,23390,3.5,16.88,35110.0,0.8,11.52,13.36,15.86,19.34,23.99,23960,27780,32980,40230,49890
1351,53-7011,Conveyor Operators and Tenders,detailed,23390,3.5,16.88,35110.0,0.8,11.52,13.36,15.86,19.34,23.99,23960,27780,32980,40230,49890
1352,53-7020,Crane and Tower Operators,broad,44410,2.8,27.96,58160.0,1.4,15.02,19.11,26.03,34.1,41.98,31250,39750,54140,70940,87330
1353,53-7021,Crane and Tower Operators,detailed,44410,2.8,27.96,58160.0,1.4,15.02,19.11,26.03,34.1,41.98,31250,39750,54140,70940,87330
1354,53-7030,"Dredge, Excavating, and Loading Machine Operators",broad,49780,2.3,23.46,48790.0,0.8,14.31,17.19,21.44,27.5,35.58,29770,35750,44590,57200,74000
1355,53-7031,Dredge Operators,detailed,1190,17.2,22.84,47500.0,2.4,14.79,17.61,21.76,26.49,31.75,30760,36630,45260,55100,66040
1356,53-7032,Excavating and Loading Machine and Dragline Operators,detailed,46090,2.4,23.4,48680.0,0.9,14.22,17.11,21.28,27.31,35.8,29580,35580,44270,56810,74460
1357,53-7033,"Loading Machine Operators, Underground Mining",detailed,2500,11.4,24.73,51450.0,2.7,15.83,18.83,24.6,29.36,33.6,32920,39160,51160,61080,69890
1358,53-7040,Hoist and Winch Operators,broad,3180,8.7,27.11,56390.0,6.4,13.66,16.44,21.87,35.98,53.09,28420,34190,45490,74840,110430
1359,53-7041,Hoist and Winch Operators,detailed,3180,8.7,27.11,56390.0,6.4,13.66,16.44,21.87,35.98,53.09,28420,34190,45490,74840,110430
1360,53-7050,Industrial Truck and Tractor Operators,broad,604130,1.1,17.54,36480.0,0.3,11.98,13.8,16.71,20.37,24.82,24910,28710,34750,42360,51620
1361,53-7051,Industrial Truck and Tractor Operators,detailed,604130,1.1,17.54,36480.0,0.3,11.98,13.8,16.71,20.37,24.82,24910,28710,34750,42360,51620
1362,53-7060,"Laborers and Material Movers, Hand",broad,4002390,0.6,14.32,29790.0,0.2,9.6,11,13.02,16.53,21.01,19970,22870,27080,34380,43710
1363,53-7061,Cleaners of Vehicles and Equipment,detailed,378850,1.1,12.93,26900.0,0.5,8.96,10.21,11.79,14.44,18.41,18630,21230,24530,30040,38280
1364,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,2893180,0.7,14.85,30890.0,0.2,9.95,11.31,13.59,17.29,21.97,20700,23520,28260,35960,45700
1365,53-7063,Machine Feeders and Offbearers,detailed,66380,3.0,15.24,31710.0,0.7,10.32,11.73,14.21,18.11,22.53,21470,24400,29560,37670,46870
1366,53-7064,"Packers and Packagers, Hand",detailed,663970,2.0,12.74,26490.0,0.4,9.07,10.28,11.82,14.31,18.06,18870,21380,24580,29760,37560
1367,53-7070,Pumping Station Operators,broad,27560,5.0,25.24,52510.0,1.2,14.67,18.1,24.47,31.48,37.97,30520,37650,50910,65470,78980
